WorkerName,StatesReceived,StatesComputed
rmi://bordereau-45.bordeaux.grid5000.fr:46138,4103,11434
rmi://bordereau-65.bordeaux.grid5000.fr:34982,4117,10038
rmi://bordereau-60.bordeaux.grid5000.fr:49866,4134,11560
rmi://bordereau-48.bordeaux.grid5000.fr:36536,4167,12208
rmi://bordereau-58.bordeaux.grid5000.fr:44611,4115,11616
rmi://bordereau-77.bordeaux.grid5000.fr:50802,4016,8849
rmi://bordereau-64.bordeaux.grid5000.fr:38674,3997,8381
rmi://bordereau-76.bordeaux.grid5000.fr:37231,4006,7447
rmi://bordereau-50.bordeaux.grid5000.fr:35078,4091,10816
rmi://bordereau-81.bordeaux.grid5000.fr:59295,4144,13332
rmi://bordereau-5.bordeaux.grid5000.fr:46542,4136,13476
rmi://bordereau-69.bordeaux.grid5000.fr:58724,4114,11923
rmi://bordereau-70.bordeaux.grid5000.fr:42835,4114,11681
rmi://borderline-5.bordeaux.grid5000.fr:45316,4097,12440
rmi://bordereau-71.bordeaux.grid5000.fr:53759,4069,9243
rmi://bordereau-61.bordeaux.grid5000.fr:41945,4136,12347
rmi://bordereau-6.bordeaux.grid5000.fr:59167,4033,9511
rmi://bordereau-67.bordeaux.grid5000.fr:43361,4101,10269
rmi://bordereau-75.bordeaux.grid5000.fr:45560,4150,12410
rmi://bordereau-53.bordeaux.grid5000.fr:33627,4082,11277
rmi://bordereau-83.bordeaux.grid5000.fr:51846,4117,11548
rmi://borderline-6.bordeaux.grid5000.fr:39223,4116,11360
rmi://bordereau-44.bordeaux.grid5000.fr:44086,4157,13423
rmi://bordereau-59.bordeaux.grid5000.fr:41744,4089,10941
rmi://bordereau-68.bordeaux.grid5000.fr:44101,4073,10120
rmi://bordereau-72.bordeaux.grid5000.fr:54911,4037,8835
rmi://bordereau-85.bordeaux.grid5000.fr:38668,4106,11409
rmi://bordereau-88.bordeaux.grid5000.fr:60885,4041,9893
rmi://bordereau-91.bordeaux.grid5000.fr:34082,4031,8615
rmi://borderline-1.bordeaux.grid5000.fr:34126,4090,10509
rmi://bordereau-87.bordeaux.grid5000.fr:42838,4095,10575
rmi://bordereau-43.bordeaux.grid5000.fr:38538,4058,9884
rmi://bordereau-89.bordeaux.grid5000.fr:38881,4101,10625
rmi://bordereau-8.bordeaux.grid5000.fr:58920,4187,13156
rmi://bordereau-55.bordeaux.grid5000.fr:34101,4109,11404
rmi://borderline-4.bordeaux.grid5000.fr:52219,4135,12168
rmi://borderline-2.bordeaux.grid5000.fr:48143,4102,12340
rmi://borderline-10.bordeaux.grid5000.fr:52876,4048,10063
rmi://bordereau-92.bordeaux.grid5000.fr:45607,4037,9224
rmi://bordereau-63.bordeaux.grid5000.fr:56669,4135,11131
rmi://bordereau-73.bordeaux.grid5000.fr:40025,4190,13355
rmi://bordereau-52.bordeaux.grid5000.fr:39919,4203,13317
rmi://bordereau-78.bordeaux.grid5000.fr:48041,4145,12138
rmi://bordereau-74.bordeaux.grid5000.fr:46255,4100,11396
rmi://bordereau-62.bordeaux.grid5000.fr:40939,4030,9024
rmi://borderline-7.bordeaux.grid5000.fr:54525,4090,11079
rmi://bordereau-46.bordeaux.grid5000.fr:54524,3993,7603
rmi://bordereau-47.bordeaux.grid5000.fr:38643,4122,11599
rmi://bordereau-84.bordeaux.grid5000.fr:49742,4043,9435
rmi://bordereau-80.bordeaux.grid5000.fr:47868,4086,9834
rmi://bordereau-9.bordeaux.grid5000.fr:49524,4114,10354
rmi://bordereau-56.bordeaux.grid5000.fr:51434,4101,10903
rmi://bordereau-49.bordeaux.grid5000.fr:53917,4106,11712
rmi://bordereau-51.bordeaux.grid5000.fr:45182,4014,8334
rmi://bordereau-54.bordeaux.grid5000.fr:57258,4087,11016
rmi://bordereau-90.bordeaux.grid5000.fr:48722,4110,11169
rmi://bordereau-82.bordeaux.grid5000.fr:35314,4126,11206
rmi://bordereau-7.bordeaux.grid5000.fr:58613,4112,11741
rmi://bordereau-66.bordeaux.grid5000.fr:44846,4132,11755
rmi://borderline-9.bordeaux.grid5000.fr:41585,4102,11646
rmi://borderline-8.bordeaux.grid5000.fr:55427,4118,11526
rmi://bordereau-93.bordeaux.grid5000.fr:50848,4023,8577
rmi://borderline-3.bordeaux.grid5000.fr:56763,4104,10852
rmi://bordereau-86.bordeaux.grid5000.fr:42701,4107,10863
