Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 23 July 2013
Running in Model-Checking mode.
Parsing file l12_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l12_n10
Starting... (2014-07-04 17:25:11)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(8) at 2014-07-04 17:25:19: 46098 states generated (46,096 s/min), 13587 distinct states found (13,587 ds/min), 8971 states left on queue.
Progress(21) at 2014-07-04 18:33:19: 86482450 states generated (1,297,024 s/min), 13162677 distinct states found (195,420 ds/min), 4514422 states left on queue.
Progress(21) at 2014-07-04 18:34:19: 87770925 states generated (1,288,477 s/min), 13340870 distinct states found (178,193 ds/min), 4563769 states left on queue.
Progress(21) at 2014-07-04 18:35:19: 88994528 states generated (1,223,603 s/min), 13516400 distinct states found (175,530 ds/min), 4616940 states left on queue.
Progress(21) at 2014-07-04 18:36:19: 90243493 states generated (1,248,966 s/min), 13686360 distinct states found (169,960 ds/min), 4662002 states left on queue.
Progress(21) at 2014-07-04 18:37:19: 91538930 states generated (1,295,435 s/min), 13883133 distinct states found (196,773 ds/min), 4729233 states left on queue.
Progress(21) at 2014-07-04 18:38:19: 92833677 states generated (1,294,749 s/min), 14061657 distinct states found (178,524 ds/min), 4778282 states left on queue.
Progress(21) at 2014-07-04 18:39:19: 94128073 states generated (1,294,393 s/min), 14235352 distinct states found (173,695 ds/min), 4822537 states left on queue.
Progress(21) at 2014-07-04 18:40:19: 95386201 states generated (1,258,130 s/min), 14411612 distinct states found (176,260 ds/min), 4872984 states left on queue.
Progress(21) at 2014-07-04 18:41:19: 96645280 states generated (1,259,081 s/min), 14582505 distinct states found (170,893 ds/min), 4917970 states left on queue.
Progress(21) at 2014-07-04 18:42:19: 97937720 states generated (1,292,439 s/min), 14743808 distinct states found (161,303 ds/min), 4950026 states left on queue.
Progress(21) at 2014-07-04 18:43:19: 99230469 states generated (1,292,748 s/min), 14928428 distinct states found (184,620 ds/min), 5005373 states left on queue.
