WorkerName,StatesReceived,StatesComputed
rmi://bordereau-54.bordeaux.grid5000.fr:43377,3565,10767
rmi://bordereau-38.bordeaux.grid5000.fr:42442,3690,11066
rmi://bordereau-55.bordeaux.grid5000.fr:45001,3555,9744
rmi://bordereau-46.bordeaux.grid5000.fr:59081,3520,8302
rmi://bordereau-49.bordeaux.grid5000.fr:33124,3473,10934
rmi://bordereau-58.bordeaux.grid5000.fr:32791,3546,9730
rmi://bordereau-51.bordeaux.grid5000.fr:52335,3639,10053
rmi://bordereau-68.bordeaux.grid5000.fr:50345,3576,9743
rmi://bordereau-43.bordeaux.grid5000.fr:40249,3538,9613
rmi://bordereau-47.bordeaux.grid5000.fr:57937,3520,9934
rmi://bordereau-39.bordeaux.grid5000.fr:43810,3359,7675
rmi://bordereau-44.bordeaux.grid5000.fr:50634,3563,9203
rmi://bordereau-62.bordeaux.grid5000.fr:50260,3726,11873
rmi://bordereau-60.bordeaux.grid5000.fr:60019,3626,11140
rmi://bordereau-42.bordeaux.grid5000.fr:58453,3570,10380
rmi://bordereau-32.bordeaux.grid5000.fr:43357,3538,10271
rmi://bordereau-31.bordeaux.grid5000.fr:50114,3550,8919
rmi://bordereau-63.bordeaux.grid5000.fr:37532,3682,10714
rmi://bordereau-36.bordeaux.grid5000.fr:46377,3580,9951
rmi://bordereau-35.bordeaux.grid5000.fr:35544,3567,10239
rmi://bordereau-53.bordeaux.grid5000.fr:55760,3650,10238
rmi://bordereau-82.bordeaux.grid5000.fr:38011,3609,9367
rmi://bordereau-5.bordeaux.grid5000.fr:45382,3472,8862
rmi://bordereau-90.bordeaux.grid5000.fr:38430,3589,10007
rmi://bordereau-88.bordeaux.grid5000.fr:60058,3601,10148
rmi://bordereau-76.bordeaux.grid5000.fr:49316,3565,10211
rmi://bordereau-86.bordeaux.grid5000.fr:56437,3600,9806
rmi://bordereau-93.bordeaux.grid5000.fr:42578,3681,11695
rmi://bordereau-75.bordeaux.grid5000.fr:37703,3530,7647
rmi://bordereau-33.bordeaux.grid5000.fr:45826,3504,8723
rmi://bordereau-64.bordeaux.grid5000.fr:53769,3478,7901
rmi://bordereau-65.bordeaux.grid5000.fr:53107,3650,9505
rmi://bordereau-67.bordeaux.grid5000.fr:35418,3618,9997
rmi://bordereau-78.bordeaux.grid5000.fr:60808,3533,9665
rmi://bordereau-66.bordeaux.grid5000.fr:57543,3477,7741
rmi://bordereau-71.bordeaux.grid5000.fr:50090,3494,8394
rmi://bordereau-77.bordeaux.grid5000.fr:38987,3483,9323
rmi://bordereau-81.bordeaux.grid5000.fr:52717,3599,10692
rmi://bordereau-56.bordeaux.grid5000.fr:48532,3557,9281
rmi://bordereau-3.bordeaux.grid5000.fr:36871,3573,8890
rmi://bordereau-45.bordeaux.grid5000.fr:37719,3678,11899
rmi://bordereau-37.bordeaux.grid5000.fr:41529,3546,9325
rmi://bordereau-69.bordeaux.grid5000.fr:57141,3544,8127
rmi://bordereau-52.bordeaux.grid5000.fr:51950,3542,11126
rmi://bordereau-48.bordeaux.grid5000.fr:45431,3409,8242
rmi://bordereau-61.bordeaux.grid5000.fr:50484,3468,7606
rmi://bordereau-50.bordeaux.grid5000.fr:45534,3549,10300
rmi://borderline-2.bordeaux.grid5000.fr:46420,3427,8568
rmi://borderline-1.bordeaux.grid5000.fr:34149,3474,7892
rmi://borderline-10.bordeaux.grid5000.fr:48953,3475,9045
rmi://bordereau-74.bordeaux.grid5000.fr:43010,3521,8246
rmi://bordereau-91.bordeaux.grid5000.fr:53560,3418,7204
rmi://bordereau-6.bordeaux.grid5000.fr:55315,3513,11381
rmi://bordereau-72.bordeaux.grid5000.fr:37410,3686,11167
rmi://borderline-3.bordeaux.grid5000.fr:42347,3497,10247
rmi://bordereau-73.bordeaux.grid5000.fr:47352,3448,8554
rmi://bordereau-8.bordeaux.grid5000.fr:58856,3403,7619
rmi://bordereau-85.bordeaux.grid5000.fr:38121,3633,11806
rmi://bordereau-84.bordeaux.grid5000.fr:34640,3665,9283
rmi://bordereau-9.bordeaux.grid5000.fr:56505,3432,7557
rmi://bordereau-70.bordeaux.grid5000.fr:49508,3679,11800
rmi://bordereau-59.bordeaux.grid5000.fr:35092,3566,10463
rmi://bordereau-89.bordeaux.grid5000.fr:58539,3638,10223
rmi://bordereau-87.bordeaux.grid5000.fr:32778,3501,8702
rmi://bordereau-80.bordeaux.grid5000.fr:52800,3391,7910
rmi://borderline-8.bordeaux.grid5000.fr:44982,3550,9492
rmi://bordereau-83.bordeaux.grid5000.fr:52196,3535,9986
rmi://borderline-4.bordeaux.grid5000.fr:53289,3420,8214
rmi://bordereau-7.bordeaux.grid5000.fr:47614,3575,10589
rmi://borderline-7.bordeaux.grid5000.fr:50386,3329,7447
rmi://borderline-9.bordeaux.grid5000.fr:35120,3539,8329
rmi://bordereau-92.bordeaux.grid5000.fr:37956,3447,8405
rmi://borderline-6.bordeaux.grid5000.fr:59402,3547,10011
rmi://borderline-5.bordeaux.grid5000.fr:39396,3453,7887
