SpecName,ConfigName,NumberFingerprintServer,NumberWorkers,NumberCores,ProcessStartupTime,ComputationStartupTime,ComputationEndTime,ProcessEndTime,TimePassedDuringComputationInSeconds,NumberDistinctStates,.Proxy2.exit(),TLCServer.registerFPSet(..),TLCServer.registerWorker(..),TLCServer.getIrredPolyForFP(),TLCServer.intern(..),TLCServer.getConfigFileName(),TLCServer.getPreprocess(),.Proxy2.getURI(),TLCServer.getFPSetManager(),.Proxy2.getNextStates(..),TLCServer.getFile(..),TLCServer.getCheckDeadlock(),TLCWorkerSmartProxy.getNextStates(..),TLCServer.getSpecFileName(),
l12_n6,/tmp/8437/spec/l12_n6,1,2,1,Mon Aug 06 06:08:43 UTC 2012,Mon Aug 06 06:08:46 UTC 2012,Mon Aug 06 06:18:46 UTC 2012,Mon Aug 06 06:18:47 UTC 2012,599,0,2,2,2,2,860,3,2,4,2,153,6,2,153,3,
