WorkerName,StatesReceived,StatesComputed
rmi://bordereau-86.bordeaux.grid5000.fr:40778,10029,31977
rmi://bordereau-93.bordeaux.grid5000.fr:46632,10254,34535
rmi://bordereau-88.bordeaux.grid5000.fr:53864,9960,29619
rmi://bordereau-85.bordeaux.grid5000.fr:34787,9946,27971
rmi://bordereau-83.bordeaux.grid5000.fr:35655,10415,30489
rmi://borderline-9.bordeaux.grid5000.fr:34333,10497,36009
rmi://bordereau-89.bordeaux.grid5000.fr:54133,10094,32258
rmi://bordereau-84.bordeaux.grid5000.fr:37344,10253,33572
rmi://borderline-3.bordeaux.grid5000.fr:51224,10191,31539
rmi://bordereau-81.bordeaux.grid5000.fr:39763,10310,32892
rmi://bordereau-82.bordeaux.grid5000.fr:56000,10130,33741
rmi://bordereau-9.bordeaux.grid5000.fr:40394,10031,32761
rmi://borderline-10.bordeaux.grid5000.fr:58717,10137,32034
rmi://borderline-1.bordeaux.grid5000.fr:59971,10044,30340
rmi://borderline-4.bordeaux.grid5000.fr:58081,9875,26216
rmi://bordereau-8.bordeaux.grid5000.fr:48951,9658,26239
rmi://bordereau-92.bordeaux.grid5000.fr:34035,9375,23312
rmi://borderline-2.bordeaux.grid5000.fr:48843,9894,27756
rmi://borderline-5.bordeaux.grid5000.fr:50913,9853,32350
rmi://bordereau-91.bordeaux.grid5000.fr:43067,10429,33065
rmi://bordereau-90.bordeaux.grid5000.fr:46099,10054,31479
rmi://bordereau-80.bordeaux.grid5000.fr:40810,10255,33468
rmi://borderline-7.bordeaux.grid5000.fr:34006,10236,33732
rmi://borderline-8.bordeaux.grid5000.fr:54809,10350,32398
rmi://bordereau-87.bordeaux.grid5000.fr:34376,9547,24718
rmi://borderline-6.bordeaux.grid5000.fr:53587,10327,38257
