WorkerName,StatesReceived,StatesComputed
rmi://bordereau-47.bordeaux.grid5000.fr:53875,18871,63310
rmi://bordereau-43.bordeaux.grid5000.fr:36607,19063,68646
rmi://bordereau-36.bordeaux.grid5000.fr:47358,18436,58845
rmi://bordereau-38.bordeaux.grid5000.fr:57362,18884,63558
rmi://bordereau-48.bordeaux.grid5000.fr:50395,18313,57007
rmi://bordereau-39.bordeaux.grid5000.fr:51734,18711,65533
rmi://bordereau-45.bordeaux.grid5000.fr:39039,18698,64945
rmi://bordereau-3.bordeaux.grid5000.fr:46419,18717,65175
rmi://bordereau-37.bordeaux.grid5000.fr:41920,18446,62413
rmi://bordereau-46.bordeaux.grid5000.fr:45421,19223,69764
rmi://bordereau-35.bordeaux.grid5000.fr:57372,18607,64438
rmi://bordereau-42.bordeaux.grid5000.fr:55367,18689,65403
rmi://bordereau-44.bordeaux.grid5000.fr:55278,18457,59239
rmi://bordereau-33.bordeaux.grid5000.fr:43308,19029,64829
