WorkerName,StatesReceived,StatesComputed
rmi://paradent-7.rennes.grid5000.fr:44884,5146,16264
rmi://paradent-54.rennes.grid5000.fr:53248,5174,16536
rmi://paradent-50.rennes.grid5000.fr:50267,5180,14666
rmi://paradent-49.rennes.grid5000.fr:42249,4972,12831
rmi://paradent-55.rennes.grid5000.fr:57853,5171,15482
rmi://paradent-57.rennes.grid5000.fr:56105,4906,14801
rmi://paradent-52.rennes.grid5000.fr:42269,5146,15858
rmi://paradent-56.rennes.grid5000.fr:32807,5231,17101
rmi://paradent-59.rennes.grid5000.fr:59800,5161,16070
rmi://paradent-9.rennes.grid5000.fr:57938,5177,16219
rmi://paradent-62.rennes.grid5000.fr:53548,5138,16122
rmi://paradent-64.rennes.grid5000.fr:57582,5229,15841
rmi://paradent-5.rennes.grid5000.fr:33576,5190,16032
rmi://paradent-47.rennes.grid5000.fr:58775,5142,15568
rmi://paradent-61.rennes.grid5000.fr:52000,5169,15901
rmi://paradent-63.rennes.grid5000.fr:49526,5172,16489
rmi://paramount-12.rennes.grid5000.fr:36962,4604,10566
rmi://paradent-6.rennes.grid5000.fr:49107,5147,16155
rmi://paradent-60.rennes.grid5000.fr:42192,5181,16146
rmi://paradent-58.rennes.grid5000.fr:35063,5159,14601
rmi://paramount-11.rennes.grid5000.fr:37220,4756,11160
rmi://paramount-22.rennes.grid5000.fr:48467,4765,11382
rmi://paradent-48.rennes.grid5000.fr:55217,5210,15804
rmi://paramount-10.rennes.grid5000.fr:38020,4522,9823
rmi://paramount-25.rennes.grid5000.fr:38346,4482,8310
rmi://paramount-18.rennes.grid5000.fr:55409,4778,11934
rmi://paramount-26.rennes.grid5000.fr:51435,4742,12638
rmi://paramount-13.rennes.grid5000.fr:34975,4818,13342
rmi://paradent-43.rennes.grid5000.fr:49060,5173,15974
rmi://paramount-27.rennes.grid5000.fr:55514,4803,12617
rmi://paramount-24.rennes.grid5000.fr:54462,4785,12023
rmi://paramount-33.rennes.grid5000.fr:44461,4532,9627
rmi://paramount-1.rennes.grid5000.fr:52955,4835,11747
rmi://paramount-15.rennes.grid5000.fr:43241,4761,11777
rmi://paramount-28.rennes.grid5000.fr:48417,4766,11578
rmi://paramount-30.rennes.grid5000.fr:49219,4792,12351
rmi://paramount-29.rennes.grid5000.fr:60035,4780,11338
rmi://paramount-2.rennes.grid5000.fr:59369,4545,8903
rmi://paramount-23.rennes.grid5000.fr:60828,4783,12955
rmi://paramount-6.rennes.grid5000.fr:56679,4766,11512
rmi://paradent-44.rennes.grid5000.fr:60873,5225,16751
rmi://paramount-5.rennes.grid5000.fr:39486,4773,12290
rmi://paramount-3.rennes.grid5000.fr:47240,4541,7989
rmi://paramount-32.rennes.grid5000.fr:54558,4803,11948
rmi://parapluie-21.rennes.grid5000.fr:40912,3376,3979
rmi://parapluie-10.rennes.grid5000.fr:58273,3341,3522
rmi://paramount-8.rennes.grid5000.fr:34186,4822,12437
rmi://parapluie-3.rennes.grid5000.fr:55389,3330,3735
rmi://parapluie-26.rennes.grid5000.fr:40807,3341,3095
rmi://parapluie-5.rennes.grid5000.fr:41779,3367,3357
rmi://parapluie-25.rennes.grid5000.fr:52673,3334,3465
rmi://parapluie-1.rennes.grid5000.fr:33326,3336,3501
rmi://paramount-9.rennes.grid5000.fr:56816,4784,12006
rmi://parapluie-8.rennes.grid5000.fr:34127,3350,3122
rmi://parapluie-9.rennes.grid5000.fr:57308,3384,3453
rmi://paradent-53.rennes.grid5000.fr:39524,5248,16162
