WorkerName,StatesReceived,StatesComputed
rmi://paradent-29.rennes.grid5000.fr:55741,3750,11908
rmi://paradent-39.rennes.grid5000.fr:54866,3754,11546
rmi://paradent-38.rennes.grid5000.fr:35329,3703,10975
rmi://paradent-37.rennes.grid5000.fr:45057,3738,11149
rmi://paradent-35.rennes.grid5000.fr:51248,3728,11495
rmi://paradent-48.rennes.grid5000.fr:42414,3695,11094
rmi://paradent-33.rennes.grid5000.fr:48117,3734,11369
rmi://paradent-40.rennes.grid5000.fr:43040,3742,11832
rmi://paradent-44.rennes.grid5000.fr:48295,3699,10491
rmi://paradent-3.rennes.grid5000.fr:53678,3708,10783
rmi://paradent-36.rennes.grid5000.fr:52152,3719,10908
rmi://paradent-50.rennes.grid5000.fr:53953,3714,11708
rmi://paradent-30.rennes.grid5000.fr:59243,3727,11120
rmi://paradent-4.rennes.grid5000.fr:45354,3732,11362
rmi://paradent-34.rennes.grid5000.fr:46412,3708,10330
rmi://paradent-46.rennes.grid5000.fr:41117,3745,11650
rmi://paradent-31.rennes.grid5000.fr:45434,3709,11230
rmi://paradent-52.rennes.grid5000.fr:59436,3565,8649
rmi://paradent-45.rennes.grid5000.fr:59050,3728,10800
rmi://paradent-2.rennes.grid5000.fr:44845,3749,10958
rmi://paradent-53.rennes.grid5000.fr:49331,3523,9129
rmi://paradent-43.rennes.grid5000.fr:43389,3710,11317
rmi://paradent-49.rennes.grid5000.fr:46920,3694,12590
rmi://paradent-47.rennes.grid5000.fr:44904,3565,7791
rmi://paradent-57.rennes.grid5000.fr:58656,3702,11194
rmi://paradent-58.rennes.grid5000.fr:52632,3679,10890
rmi://paradent-59.rennes.grid5000.fr:44582,3715,10514
rmi://paradent-54.rennes.grid5000.fr:52553,3758,11424
rmi://paradent-41.rennes.grid5000.fr:55424,3700,11737
rmi://paradent-56.rennes.grid5000.fr:50282,3696,11122
rmi://paradent-62.rennes.grid5000.fr:36545,3736,10876
rmi://paradent-5.rennes.grid5000.fr:44925,3761,11344
rmi://paradent-63.rennes.grid5000.fr:41780,3690,10910
rmi://paradent-61.rennes.grid5000.fr:58868,3492,8199
rmi://paradent-55.rennes.grid5000.fr:59682,3717,11059
rmi://paradent-6.rennes.grid5000.fr:34227,3770,12178
rmi://paradent-60.rennes.grid5000.fr:53953,3543,9073
rmi://paramount-23.rennes.grid5000.fr:57755,3443,7695
rmi://paradent-7.rennes.grid5000.fr:60943,3734,10762
rmi://paradent-9.rennes.grid5000.fr:49129,3738,10985
rmi://paramount-10.rennes.grid5000.fr:53610,3452,7358
rmi://paramount-15.rennes.grid5000.fr:42234,3487,7956
rmi://paramount-11.rennes.grid5000.fr:42491,3455,7444
rmi://paramount-12.rennes.grid5000.fr:51166,3426,7454
rmi://paradent-64.rennes.grid5000.fr:58265,3722,12236
rmi://paramount-22.rennes.grid5000.fr:53163,3437,6021
rmi://paramount-28.rennes.grid5000.fr:35122,3418,6854
rmi://paramount-18.rennes.grid5000.fr:37784,3439,7498
rmi://paramount-29.rennes.grid5000.fr:44635,3426,7464
rmi://paramount-26.rennes.grid5000.fr:57261,3258,5608
rmi://paramount-24.rennes.grid5000.fr:45139,3450,7687
rmi://paramount-13.rennes.grid5000.fr:46041,3429,7105
rmi://paramount-1.rennes.grid5000.fr:38318,3435,7171
rmi://paramount-32.rennes.grid5000.fr:43619,3416,6752
rmi://paramount-25.rennes.grid5000.fr:60614,3394,7054
rmi://paramount-33.rennes.grid5000.fr:45921,3411,7313
rmi://paramount-3.rennes.grid5000.fr:36845,3433,7846
rmi://paramount-27.rennes.grid5000.fr:41301,3460,7868
rmi://paramount-8.rennes.grid5000.fr:54491,3211,4966
rmi://paramount-5.rennes.grid5000.fr:38768,3430,7558
rmi://paramount-9.rennes.grid5000.fr:45273,3450,7613
rmi://paramount-30.rennes.grid5000.fr:38156,3402,7014
rmi://paramount-2.rennes.grid5000.fr:39755,3434,8218
rmi://paramount-6.rennes.grid5000.fr:57072,3168,4745
rmi://parapluie-8.rennes.grid5000.fr:55046,2372,1926
rmi://parapluie-10.rennes.grid5000.fr:54482,2369,2330
rmi://parapluie-5.rennes.grid5000.fr:49439,2365,2092
rmi://parapluie-21.rennes.grid5000.fr:54261,2373,2116
rmi://parapluie-25.rennes.grid5000.fr:34740,2470,2137
rmi://parapluie-26.rennes.grid5000.fr:47499,2378,1927
rmi://parapluie-1.rennes.grid5000.fr:59105,2401,2407
rmi://parapluie-3.rennes.grid5000.fr:52006,2377,2021
rmi://parapluie-9.rennes.grid5000.fr:37869,2427,2234
rmi://paradent-27.rennes.grid5000.fr:41077,3343,5859
rmi://paradent-28.rennes.grid5000.fr:55909,3734,11570
rmi://paradent-32.rennes.grid5000.fr:50604,3779,11171
