TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l1_n32_k2.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/1458/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/1458/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/1458/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/1458/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/1458/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l1_n32_k2
Starting... (2012-08-23 10:04:37)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(7) at 2012-08-23 10:04:43: 1055247 states generated (1,055,177 s/min), 238063 distinct states found (238,063 ds/min), 205082 states left on queue.
Progress(13) at 2012-08-23 10:37:43: 2478754470 states generated (78,369,428 s/min), 186703690 distinct states found (5,594,283 ds/min), 109242608 states left on queue.
Progress(13) at 2012-08-23 10:38:43: 2559036686 states generated (80,282,220 s/min), 192042689 distinct states found (5,338,999 ds/min), 112072782 states left on queue.
Progress(13) at 2012-08-23 10:39:43: 2638730454 states generated (79,693,753 s/min), 197507720 distinct states found (5,465,031 ds/min), 115047391 states left on queue.
Progress(13) at 2012-08-23 10:40:43: 2709274814 states generated (70,544,377 s/min), 202279224 distinct states found (4,771,504 ds/min), 117614376 states left on queue.
Progress(13) at 2012-08-23 10:41:43: 2793617115 states generated (84,342,318 s/min), 207155660 distinct states found (4,876,436 ds/min), 119855117 states left on queue.
Progress(13) at 2012-08-23 10:42:43: 2875266831 states generated (81,649,794 s/min), 212204884 distinct states found (5,049,224 ds/min), 122352793 states left on queue.
Progress(13) at 2012-08-23 10:43:43: 2951856887 states generated (76,589,928 s/min), 217614648 distinct states found (5,409,764 ds/min), 125369108 states left on queue.
Progress(13) at 2012-08-23 10:44:43: 3036471013 states generated (84,614,184 s/min), 222376484 distinct states found (4,761,836 ds/min), 127486756 states left on queue.
Progress(13) at 2012-08-23 10:45:43: 3099838237 states generated (63,367,206 s/min), 226522439 distinct states found (4,145,955 ds/min), 129652487 states left on queue.
Progress(13) at 2012-08-23 10:46:43: 3168102694 states generated (68,264,468 s/min), 230696178 distinct states found (4,173,739 ds/min), 131692963 states left on queue.
Flushed disk DiskFPSet0 1. time, in 23 sec
Progress(13) at 2012-08-23 10:47:43: 3192138113 states generated (24,035,497 s/min), 232051972 distinct states found (1,355,794 ds/min), 132297646 states left on queue.
Flushed disk DiskFPSet1 1. time, in 19 sec
Progress(13) at 2012-08-23 10:48:43: 3268982739 states generated (76,844,626 s/min), 236511896 distinct states found (4,459,924 ds/min), 134356177 states left on queue.
Progress(13) at 2012-08-23 10:49:43: 3349526341 states generated (80,543,523 s/min), 241683894 distinct states found (5,171,998 ds/min), 137011187 states left on queue.
Progress(13) at 2012-08-23 10:50:43: 3421892685 states generated (72,366,342 s/min), 246073764 distinct states found (4,389,870 ds/min), 139139612 states left on queue.
Progress(13) at 2012-08-23 10:51:43: 3504581109 states generated (82,688,505 s/min), 250815128 distinct states found (4,741,364 ds/min), 141296960 states left on queue.
Progress(13) at 2012-08-23 10:52:43: 3586202456 states generated (81,621,264 s/min), 255940156 distinct states found (5,125,028 ds/min), 143871316 states left on queue.
Progress(13) at 2012-08-23 10:53:43: 3669882014 states generated (83,679,544 s/min), 261046972 distinct states found (5,106,816 ds/min), 146363149 states left on queue.
Progress(13) at 2012-08-23 10:54:43: 3756455367 states generated (86,573,358 s/min), 265630158 distinct states found (4,583,186 ds/min), 148240923 states left on queue.
Progress(13) at 2012-08-23 10:55:43: 3831054637 states generated (74,599,309 s/min), 269724759 distinct states found (4,094,601 ds/min), 150004297 states left on queue.
Progress(13) at 2012-08-23 10:56:43: 3909489623 states generated (78,434,955 s/min), 274820443 distinct states found (5,095,684 ds/min), 152648883 states left on queue.
Progress(13) at 2012-08-23 10:57:43: 3989381938 states generated (79,892,116 s/min), 279703392 distinct states found (4,882,949 ds/min), 155035205 states left on queue.
Progress(13) at 2012-08-23 10:58:43: 4069063136 states generated (79,681,436 s/min), 284617119 distinct states found (4,913,727 ds/min), 157458893 states left on queue.
Progress(13) at 2012-08-23 10:59:43: 4149524313 states generated (80,461,134 s/min), 289279824 distinct states found (4,662,705 ds/min), 159607184 states left on queue.
Progress(13) at 2012-08-23 11:00:43: 4218781915 states generated (69,257,638 s/min), 293337667 distinct states found (4,057,843 ds/min), 161500725 states left on queue.
Progress(13) at 2012-08-23 11:01:43: 4297651496 states generated (78,869,568 s/min), 298336472 distinct states found (4,998,805 ds/min), 164034855 states left on queue.
Progress(13) at 2012-08-23 11:02:43: 4377827190 states generated (80,175,759 s/min), 302809750 distinct states found (4,473,278 ds/min), 166002644 states left on queue.
Progress(13) at 2012-08-23 11:03:43: 4457179757 states generated (79,352,492 s/min), 307202202 distinct states found (4,392,452 ds/min), 167915323 states left on queue.
Progress(13) at 2012-08-23 11:04:43: 4536566007 states generated (79,386,252 s/min), 311204196 distinct states found (4,001,994 ds/min), 169436499 states left on queue.
Progress(13) at 2012-08-23 11:05:43: 4606101024 states generated (69,535,040 s/min), 314594180 distinct states found (3,389,984 ds/min), 170653509 states left on queue.
Progress(13) at 2012-08-23 11:06:43: 4679406836 states generated (73,305,797 s/min), 319068079 distinct states found (4,473,899 ds/min), 172836605 states left on queue.
Progress(13) at 2012-08-23 11:07:43: 4754757325 states generated (75,350,491 s/min), 322899300 distinct states found (3,831,221 ds/min), 174313125 states left on queue.
Progress(13) at 2012-08-23 11:08:43: 4831047416 states generated (76,290,094 s/min), 327235487 distinct states found (4,336,187 ds/min), 176265250 states left on queue.
Progress(13) at 2012-08-23 11:09:43: 4911318044 states generated (80,270,612 s/min), 331561376 distinct states found (4,325,889 ds/min), 178082683 states left on queue.
Progress(13) at 2012-08-23 11:10:43: 4981564164 states generated (70,246,121 s/min), 335092911 distinct states found (3,531,535 ds/min), 179419026 states left on queue.
Progress(14) at 2012-08-23 11:11:43: 5049688486 states generated (68,124,310 s/min), 340231716 distinct states found (5,138,805 ds/min), 182428940 states left on queue.
Progress(14) at 2012-08-23 11:12:43: 5120381302 states generated (70,692,856 s/min), 344666561 distinct states found (4,434,845 ds/min), 184654637 states left on queue.
Progress(14) at 2012-08-23 11:13:43: 5187196790 states generated (66,815,470 s/min), 348804566 distinct states found (4,138,005 ds/min), 186704656 states left on queue.
Progress(14) at 2012-08-23 11:14:43: 5250951633 states generated (63,754,859 s/min), 352496071 distinct states found (3,691,505 ds/min), 188403826 states left on queue.
Progress(14) at 2012-08-23 11:15:43: 5303872943 states generated (52,921,332 s/min), 355160411 distinct states found (2,664,340 ds/min), 189414377 states left on queue.
Progress(14) at 2012-08-23 11:16:43: 5370368375 states generated (66,495,382 s/min), 359223912 distinct states found (4,063,501 ds/min), 191399890 states left on queue.
Progress(14) at 2012-08-23 11:17:43: 5439924865 states generated (69,556,561 s/min), 363042222 distinct states found (3,818,310 ds/min), 193044556 states left on queue.
Progress(14) at 2012-08-23 11:18:43: 5514539779 states generated (74,614,829 s/min), 367232701 distinct states found (4,190,479 ds/min), 194903327 states left on queue.
Progress(14) at 2012-08-23 11:19:43: 5585068714 states generated (70,528,969 s/min), 371033572 distinct states found (3,800,871 ds/min), 196500167 states left on queue.
Progress(14) at 2012-08-23 11:20:43: 5645559895 states generated (60,491,198 s/min), 374124136 distinct states found (3,090,564 ds/min), 197700382 states left on queue.
Progress(14) at 2012-08-23 11:21:43: 5717480264 states generated (71,920,316 s/min), 377567812 distinct states found (3,443,676 ds/min), 198896548 states left on queue.
Progress(14) at 2012-08-23 11:22:43: 5790245767 states generated (72,765,515 s/min), 380844288 distinct states found (3,276,476 ds/min), 199899105 states left on queue.
Progress(14) at 2012-08-23 11:23:43: 5857266550 states generated (67,020,836 s/min), 385065128 distinct states found (4,220,840 ds/min), 202025541 states left on queue.
Progress(14) at 2012-08-23 11:24:43: 5923581363 states generated (66,314,773 s/min), 389063187 distinct states found (3,998,059 ds/min), 203951261 states left on queue.
Progress(14) at 2012-08-23 11:25:43: 5979198443 states generated (55,617,102 s/min), 392296408 distinct states found (3,233,221 ds/min), 205446451 states left on queue.
Progress(14) at 2012-08-23 11:26:43: 6042897669 states generated (63,699,197 s/min), 395464276 distinct states found (3,167,868 ds/min), 206623714 states left on queue.
Progress(14) at 2012-08-23 11:27:43: 6101451071 states generated (58,553,419 s/min), 399171338 distinct states found (3,707,062 ds/min), 208500987 states left on queue.
Progress(14) at 2012-08-23 11:28:43: 6160402791 states generated (58,951,697 s/min), 402421077 distinct states found (3,249,739 ds/min), 209908480 states left on queue.
Progress(14) at 2012-08-23 11:29:43: 6228410827 states generated (68,008,064 s/min), 406471699 distinct states found (4,050,622 ds/min), 211833852 states left on queue.
Progress(14) at 2012-08-23 11:30:43: 6268584036 states generated (40,173,249 s/min), 409230005 distinct states found (2,758,306 ds/min), 213336745 states left on queue.
Progress(14) at 2012-08-23 11:31:43: 6316025612 states generated (47,441,534 s/min), 411928928 distinct states found (2,698,923 ds/min), 214553122 states left on queue.
Progress(14) at 2012-08-23 11:32:43: 6365224757 states generated (49,199,146 s/min), 415063856 distinct states found (3,134,928 ds/min), 216150575 states left on queue.
Progress(14) at 2012-08-23 11:33:43: 6411680493 states generated (46,455,751 s/min), 417525471 distinct states found (2,461,615 ds/min), 217160450 states left on queue.
Progress(14) at 2012-08-23 11:34:43: 6455417454 states generated (43,736,944 s/min), 420104835 distinct states found (2,579,364 ds/min), 218373030 states left on queue.
Progress(14) at 2012-08-23 11:35:43: 6497371711 states generated (41,954,270 s/min), 422265396 distinct states found (2,160,561 ds/min), 219222523 states left on queue.
Progress(14) at 2012-08-23 11:36:43: 6527244419 states generated (29,872,751 s/min), 423786234 distinct states found (1,520,838 ds/min), 219809836 states left on queue.
Flushed disk DiskFPSet1 2. time, in 30 sec
Flushed disk DiskFPSet0 2. time, in 30 sec
Progress(14) at 2012-08-23 11:37:43: 6552962396 states generated (25,717,917 s/min), 425104654 distinct states found (1,318,420 ds/min), 220324573 states left on queue.
Progress(14) at 2012-08-23 11:38:43: 6625732382 states generated (72,769,980 s/min), 428382459 distinct states found (3,277,805 ds/min), 221328311 states left on queue.
Progress(14) at 2012-08-23 11:39:43: 6697797812 states generated (72,065,457 s/min), 431889428 distinct states found (3,506,969 ds/min), 222583235 states left on queue.
Progress(14) at 2012-08-23 11:40:43: 6761471470 states generated (63,673,619 s/min), 435543254 distinct states found (3,653,826 ds/min), 224247263 states left on queue.
Progress(14) at 2012-08-23 11:41:43: 6829443313 states generated (67,971,843 s/min), 440029698 distinct states found (4,486,444 ds/min), 226609588 states left on queue.
Progress(14) at 2012-08-23 11:42:43: 6901237458 states generated (71,794,153 s/min), 444135483 distinct states found (4,105,785 ds/min), 228471804 states left on queue.
Progress(14) at 2012-08-23 11:43:43: 6972991158 states generated (71,753,678 s/min), 448197439 distinct states found (4,061,956 ds/min), 230291459 states left on queue.
Progress(14) at 2012-08-23 11:44:43: 7046632715 states generated (73,641,569 s/min), 451838756 distinct states found (3,641,317 ds/min), 231631474 states left on queue.
Progress(14) at 2012-08-23 11:45:43: 7109772784 states generated (63,140,082 s/min), 454757488 distinct states found (2,918,732 ds/min), 232577078 states left on queue.
Progress(14) at 2012-08-23 11:46:43: 7183443097 states generated (73,670,292 s/min), 458697569 distinct states found (3,940,081 ds/min), 234214960 states left on queue.
Progress(14) at 2012-08-23 11:47:43: 7252513037 states generated (69,070,012 s/min), 462804796 distinct states found (4,107,227 ds/min), 236163749 states left on queue.
Progress(14) at 2012-08-23 11:48:43: 7326017381 states generated (73,504,265 s/min), 466796449 distinct states found (3,991,653 ds/min), 237858397 states left on queue.
Progress(14) at 2012-08-23 11:49:43: 7399211855 states generated (73,194,481 s/min), 470334006 distinct states found (3,537,557 ds/min), 239108628 states left on queue.
Progress(14) at 2012-08-23 11:50:43: 7459370466 states generated (60,158,645 s/min), 473250031 distinct states found (2,916,025 ds/min), 240144695 states left on queue.
Progress(14) at 2012-08-23 11:51:43: 7530210582 states generated (70,840,100 s/min), 476964158 distinct states found (3,714,127 ds/min), 241645070 states left on queue.
Progress(14) at 2012-08-23 11:52:43: 7599474732 states generated (69,264,163 s/min), 480347668 distinct states found (3,383,510 ds/min), 242864074 states left on queue.
Progress(14) at 2012-08-23 11:53:43: 7664682694 states generated (65,207,968 s/min), 484109298 distinct states found (3,761,630 ds/min), 244587959 states left on queue.
Progress(14) at 2012-08-23 11:54:43: 7728793849 states generated (64,111,141 s/min), 487527030 distinct states found (3,417,732 ds/min), 246002212 states left on queue.
Progress(14) at 2012-08-23 11:55:43: 7782482515 states generated (53,688,657 s/min), 490413766 distinct states found (2,886,736 ds/min), 247211180 states left on queue.
Progress(14) at 2012-08-23 11:56:43: 7843833887 states generated (61,351,371 s/min), 493519026 distinct states found (3,105,260 ds/min), 248399208 states left on queue.
Progress(14) at 2012-08-23 11:57:43: 7904572871 states generated (60,738,990 s/min), 496506867 distinct states found (2,987,841 ds/min), 249488957 states left on queue.
Progress(14) at 2012-08-23 11:58:43: 7963874265 states generated (59,301,402 s/min), 498964190 distinct states found (2,457,323 ds/min), 250093112 states left on queue.
Progress(14) at 2012-08-23 11:59:43: 8023936521 states generated (60,062,249 s/min), 502572597 distinct states found (3,608,407 ds/min), 251824574 states left on queue.
Progress(14) at 2012-08-23 12:00:43: 8077036267 states generated (53,099,759 s/min), 505584198 distinct states found (3,011,601 ds/min), 253176811 states left on queue.
Progress(14) at 2012-08-23 12:01:43: 8139406180 states generated (62,369,904 s/min), 508472798 distinct states found (2,888,600 ds/min), 254116347 states left on queue.
Progress(14) at 2012-08-23 12:02:43: 8198732213 states generated (59,326,041 s/min), 512023932 distinct states found (3,551,134 ds/min), 255813538 states left on queue.
Progress(14) at 2012-08-23 12:03:43: 8256462296 states generated (57,730,101 s/min), 515142895 distinct states found (3,118,963 ds/min), 257128440 states left on queue.
Progress(14) at 2012-08-23 12:04:43: 8314228453 states generated (57,766,130 s/min), 518024515 distinct states found (2,881,620 ds/min), 258204867 states left on queue.
Progress(14) at 2012-08-23 12:05:43: 8363645605 states generated (49,417,156 s/min), 520320901 distinct states found (2,296,386 ds/min), 258956967 states left on queue.
Progress(14) at 2012-08-23 12:06:43: 8422366233 states generated (58,720,632 s/min), 523241742 distinct states found (2,920,841 ds/min), 260042787 states left on queue.
Progress(14) at 2012-08-23 12:07:43: 8482748344 states generated (60,382,140 s/min), 525770626 distinct states found (2,528,884 ds/min), 260684735 states left on queue.
Progress(14) at 2012-08-23 12:08:43: 8541995534 states generated (59,247,186 s/min), 528343997 distinct states found (2,573,371 ds/min), 261406631 states left on queue.
Progress(14) at 2012-08-23 12:09:43: 8603282812 states generated (61,287,247 s/min), 531475587 distinct states found (3,131,590 ds/min), 262622994 states left on queue.
Progress(14) at 2012-08-23 12:10:43: 8654197202 states generated (50,914,386 s/min), 534075120 distinct states found (2,599,533 ds/min), 263631449 states left on queue.
Progress(14) at 2012-08-23 12:11:43: 8716976250 states generated (62,779,057 s/min), 537823383 distinct states found (3,748,263 ds/min), 265417866 states left on queue.
Progress(14) at 2012-08-23 12:12:43: 8782054560 states generated (65,078,313 s/min), 541120013 distinct states found (3,296,630 ds/min), 266680803 states left on queue.
Progress(14) at 2012-08-23 12:13:43: 8844717939 states generated (62,663,341 s/min), 544086753 distinct states found (2,966,740 ds/min), 267689310 states left on queue.
Progress(14) at 2012-08-23 12:14:43: 8903757967 states generated (59,040,058 s/min), 547212208 distinct states found (3,125,455 ds/min), 268969760 states left on queue.
Progress(14) at 2012-08-23 12:15:43: 8956574729 states generated (52,816,754 s/min), 550356536 distinct states found (3,144,328 ds/min), 270463566 states left on queue.
Progress(14) at 2012-08-23 12:16:43: 9018669121 states generated (62,094,386 s/min), 553765986 distinct states found (3,409,450 ds/min), 271932568 states left on queue.
Progress(14) at 2012-08-23 12:17:43: 9079827222 states generated (61,158,116 s/min), 556635141 distinct states found (2,869,155 ds/min), 272890529 states left on queue.
Progress(14) at 2012-08-23 12:18:43: 9140628230 states generated (60,800,990 s/min), 560061274 distinct states found (3,426,133 ds/min), 274416636 states left on queue.
Progress(14) at 2012-08-23 12:19:43: 9199940478 states generated (59,312,274 s/min), 562760805 distinct states found (2,699,531 ds/min), 275262656 states left on queue.
Progress(14) at 2012-08-23 12:20:43: 9249454690 states generated (49,514,210 s/min), 565265691 distinct states found (2,504,886 ds/min), 276220229 states left on queue.
Progress(14) at 2012-08-23 12:21:43: 9305865516 states generated (56,410,790 s/min), 567794017 distinct states found (2,528,326 ds/min), 276985715 states left on queue.
Progress(14) at 2012-08-23 12:22:43: 9354924015 states generated (49,058,565 s/min), 570297881 distinct states found (2,503,864 ds/min), 277956502 states left on queue.
Progress(14) at 2012-08-23 12:23:43: 9395261596 states generated (40,337,556 s/min), 572731489 distinct states found (2,433,608 ds/min), 279129555 states left on queue.
Progress(14) at 2012-08-23 12:24:43: 9438241058 states generated (42,979,464 s/min), 575234446 distinct states found (2,502,957 ds/min), 280289408 states left on queue.
Progress(14) at 2012-08-23 12:25:43: 9475845203 states generated (37,604,143 s/min), 577269910 distinct states found (2,035,464 ds/min), 281149742 states left on queue.
Progress(14) at 2012-08-23 12:26:43: 9518605766 states generated (42,760,614 s/min), 579435590 distinct states found (2,165,680 ds/min), 281979149 states left on queue.
Flushed disk DiskFPSet1 3. time, in 36 sec
Progress(14) at 2012-08-23 12:27:43: 9519026591 states generated (420,825 s/min), 579459507 distinct states found (23,917 ds/min), 281989920 states left on queue.
Flushed disk DiskFPSet0 3. time, in 38 sec
Progress(14) at 2012-08-23 12:28:43: 9575393114 states generated (56,366,455 s/min), 581923703 distinct states found (2,464,196 ds/min), 282692658 states left on queue.
Progress(14) at 2012-08-23 12:29:43: 9642359289 states generated (66,966,183 s/min), 585153474 distinct states found (3,229,771 ds/min), 283829738 states left on queue.
Progress(14) at 2012-08-23 12:30:43: 9698399853 states generated (56,040,564 s/min), 588052849 distinct states found (2,899,375 ds/min), 284977844 states left on queue.
Progress(14) at 2012-08-23 12:31:43: 9765716229 states generated (67,316,350 s/min), 591172939 distinct states found (3,120,090 ds/min), 285994302 states left on queue.
Progress(14) at 2012-08-23 12:32:43: 9833221973 states generated (67,505,764 s/min), 594397249 distinct states found (3,224,310 ds/min), 287109058 states left on queue.
Progress(14) at 2012-08-23 12:33:43: 9901503275 states generated (68,281,321 s/min), 597452704 distinct states found (3,055,455 ds/min), 288030722 states left on queue.
Progress(14) at 2012-08-23 12:34:43: 9970095884 states generated (68,592,591 s/min), 600272052 distinct states found (2,819,348 ds/min), 288706550 states left on queue.
Progress(14) at 2012-08-23 12:35:43: 10028735326 states generated (58,639,422 s/min), 602459034 distinct states found (2,186,982 ds/min), 289061050 states left on queue.
Progress(14) at 2012-08-23 12:36:43: 10094215189 states generated (65,479,864 s/min), 605963810 distinct states found (3,504,776 ds/min), 290519577 states left on queue.
Progress(14) at 2012-08-23 12:37:43: 10162474297 states generated (68,259,127 s/min), 609234172 distinct states found (3,270,362 ds/min), 291656842 states left on queue.
Progress(14) at 2012-08-23 12:38:43: 10229821466 states generated (67,347,174 s/min), 612609986 distinct states found (3,375,814 ds/min), 292928061 states left on queue.
Progress(14) at 2012-08-23 12:39:43: 10298235809 states generated (68,414,332 s/min), 615615653 distinct states found (3,005,667 ds/min), 293795777 states left on queue.
Progress(14) at 2012-08-23 12:40:43: 10357607779 states generated (59,371,996 s/min), 618107170 distinct states found (2,491,517 ds/min), 294431914 states left on queue.
Progress(14) at 2012-08-23 12:41:43: 10424876264 states generated (67,268,463 s/min), 621684338 distinct states found (3,577,168 ds/min), 295906946 states left on queue.
Progress(14) at 2012-08-23 12:42:43: 10491311214 states generated (66,434,957 s/min), 624624459 distinct states found (2,940,121 ds/min), 296770973 states left on queue.
Progress(14) at 2012-08-23 12:43:43: 10561241717 states generated (69,930,505 s/min), 628101589 distinct states found (3,477,130 ds/min), 298062779 states left on queue.
Progress(14) at 2012-08-23 12:44:43: 10631138480 states generated (69,896,806 s/min), 631314739 distinct states found (3,213,150 ds/min), 299091647 states left on queue.
Progress(14) at 2012-08-23 12:45:43: 10691672196 states generated (60,533,663 s/min), 633883366 distinct states found (2,568,627 ds/min), 299768602 states left on queue.
Progress(15) at 2012-08-23 12:46:43: 10757321857 states generated (65,649,654 s/min), 637533643 distinct states found (3,650,277 ds/min), 301367327 states left on queue.
Progress(15) at 2012-08-23 12:47:43: 10819705364 states generated (62,383,504 s/min), 641654375 distinct states found (4,120,732 ds/min), 303538572 states left on queue.
Progress(15) at 2012-08-23 12:48:43: 10884376127 states generated (64,670,799 s/min), 645342628 distinct states found (3,688,253 ds/min), 305205862 states left on queue.
Progress(15) at 2012-08-23 12:49:43: 10951257174 states generated (66,881,029 s/min), 648446441 distinct states found (3,103,813 ds/min), 306219646 states left on queue.
Progress(15) at 2012-08-23 12:50:43: 11008074068 states generated (56,816,892 s/min), 651962735 distinct states found (3,516,294 ds/min), 307960412 states left on queue.
Progress(15) at 2012-08-23 12:51:43: 11075688973 states generated (67,614,884 s/min), 655736329 distinct states found (3,773,594 ds/min), 309621043 states left on queue.
Progress(15) at 2012-08-23 12:52:43: 11143303749 states generated (67,614,788 s/min), 659198086 distinct states found (3,461,757 ds/min), 310969830 states left on queue.
Progress(15) at 2012-08-23 12:53:43: 11209497496 states generated (66,193,746 s/min), 662549888 distinct states found (3,351,802 ds/min), 312253086 states left on queue.
Progress(15) at 2012-08-23 12:54:43: 11275735105 states generated (66,237,625 s/min), 665831106 distinct states found (3,281,218 ds/min), 313464378 states left on queue.
Progress(15) at 2012-08-23 12:55:43: 11331587365 states generated (55,852,243 s/min), 668348885 distinct states found (2,517,779 ds/min), 314236775 states left on queue.
