WorkerName,StatesReceived,StatesComputed
rmi://paradent-25.rennes.grid5000.fr:42222,3511,10310
rmi://paradent-31.rennes.grid5000.fr:60973,3511,9735
rmi://paradent-2.rennes.grid5000.fr:55391,3511,10803
rmi://paradent-28.rennes.grid5000.fr:56292,3510,10119
rmi://paradent-33.rennes.grid5000.fr:38461,3515,9536
rmi://paradent-32.rennes.grid5000.fr:45325,3493,9858
rmi://paradent-34.rennes.grid5000.fr:37347,3345,6581
rmi://paradent-29.rennes.grid5000.fr:40604,3503,10602
rmi://paradent-35.rennes.grid5000.fr:56791,3503,9772
rmi://paradent-27.rennes.grid5000.fr:34252,3507,8206
rmi://paradent-43.rennes.grid5000.fr:38907,3504,10273
rmi://paradent-3.rennes.grid5000.fr:35293,3494,10052
rmi://paradent-37.rennes.grid5000.fr:45703,3506,10650
rmi://paradent-36.rennes.grid5000.fr:33084,3509,9847
rmi://paradent-45.rennes.grid5000.fr:46202,3508,11323
rmi://paradent-30.rennes.grid5000.fr:42701,3504,10264
rmi://paradent-46.rennes.grid5000.fr:49311,3500,10852
rmi://paradent-40.rennes.grid5000.fr:51222,3492,9820
rmi://paradent-44.rennes.grid5000.fr:53688,3485,9359
rmi://paradent-4.rennes.grid5000.fr:39053,3495,9843
rmi://paradent-39.rennes.grid5000.fr:48276,3496,10145
rmi://paradent-26.rennes.grid5000.fr:49684,3498,9890
rmi://paradent-38.rennes.grid5000.fr:59820,3489,9503
rmi://paradent-50.rennes.grid5000.fr:60740,3498,10389
rmi://paradent-9.rennes.grid5000.fr:37413,3499,10265
rmi://paradent-57.rennes.grid5000.fr:38430,3496,10853
rmi://paradent-54.rennes.grid5000.fr:48788,3492,8788
rmi://paradent-53.rennes.grid5000.fr:53098,3507,10911
rmi://paradent-55.rennes.grid5000.fr:40107,3496,10523
rmi://paradent-47.rennes.grid5000.fr:34604,3501,9721
rmi://paradent-62.rennes.grid5000.fr:47726,3503,11075
rmi://paradent-48.rennes.grid5000.fr:48108,3498,9661
rmi://paradent-6.rennes.grid5000.fr:51191,3501,9941
rmi://paradent-63.rennes.grid5000.fr:44600,3500,9354
rmi://paradent-58.rennes.grid5000.fr:41750,3495,10242
rmi://paradent-41.rennes.grid5000.fr:58088,3504,9840
rmi://paradent-52.rennes.grid5000.fr:42513,3506,10927
rmi://paradent-23.rennes.grid5000.fr:47636,3499,10236
rmi://paradent-64.rennes.grid5000.fr:36541,3501,9455
rmi://paradent-60.rennes.grid5000.fr:54805,3504,9538
rmi://paradent-49.rennes.grid5000.fr:49054,3507,9286
rmi://paradent-5.rennes.grid5000.fr:54384,3500,10331
rmi://paramount-25.rennes.grid5000.fr:43062,3222,6245
rmi://paradent-56.rennes.grid5000.fr:54052,3501,9314
rmi://paradent-7.rennes.grid5000.fr:53193,3329,7200
rmi://paramount-10.rennes.grid5000.fr:50002,3224,6336
rmi://paradent-59.rennes.grid5000.fr:40263,3491,10485
rmi://paramount-32.rennes.grid5000.fr:46349,3229,6133
rmi://paradent-61.rennes.grid5000.fr:42194,3509,10640
rmi://paramount-15.rennes.grid5000.fr:40904,3235,5994
rmi://paramount-28.rennes.grid5000.fr:41504,3216,5902
rmi://paramount-9.rennes.grid5000.fr:51129,3210,4916
rmi://paramount-11.rennes.grid5000.fr:33107,3227,6276
rmi://paramount-12.rennes.grid5000.fr:49914,3230,6756
rmi://paramount-27.rennes.grid5000.fr:58603,3231,6722
rmi://paradent-24.rennes.grid5000.fr:60927,3509,9993
rmi://paramount-2.rennes.grid5000.fr:40760,3208,6367
rmi://paramount-13.rennes.grid5000.fr:53519,3233,6461
rmi://paramount-30.rennes.grid5000.fr:47148,3230,6394
rmi://paramount-5.rennes.grid5000.fr:39904,3208,5845
rmi://paramount-23.rennes.grid5000.fr:53485,3230,6815
rmi://paramount-26.rennes.grid5000.fr:57610,3214,6926
rmi://paramount-6.rennes.grid5000.fr:51631,3225,6389
rmi://paramount-1.rennes.grid5000.fr:40817,3227,5376
rmi://paramount-29.rennes.grid5000.fr:35618,3221,6010
rmi://paramount-24.rennes.grid5000.fr:39742,3227,5975
rmi://paramount-18.rennes.grid5000.fr:33530,3222,6653
rmi://paramount-33.rennes.grid5000.fr:54292,3230,6631
rmi://paramount-3.rennes.grid5000.fr:38983,3632,12194
rmi://paramount-8.rennes.grid5000.fr:43679,3220,6241
rmi://parapluie-21.rennes.grid5000.fr:55488,2288,1682
rmi://parapluie-10.rennes.grid5000.fr:48256,2275,1747
rmi://parapluie-25.rennes.grid5000.fr:54097,2277,1515
rmi://parapluie-1.rennes.grid5000.fr:35551,2284,1774
rmi://parapluie-3.rennes.grid5000.fr:49322,2293,2167
rmi://parapluie-9.rennes.grid5000.fr:59389,2293,2066
rmi://parapluie-26.rennes.grid5000.fr:55842,2293,2098
rmi://parapluie-5.rennes.grid5000.fr:37210,2286,2138
rmi://paramount-22.rennes.grid5000.fr:39307,2791,3069
rmi://parapluie-8.rennes.grid5000.fr:35657,2278,1573
