WorkerName,StatesReceived,StatesComputed
rmi://bordereau-38.bordeaux.grid5000.fr:42933,3628,9055
rmi://bordereau-50.bordeaux.grid5000.fr:44106,3673,10261
rmi://bordereau-49.bordeaux.grid5000.fr:43841,3668,10306
rmi://bordereau-46.bordeaux.grid5000.fr:56078,3547,8268
rmi://bordereau-71.bordeaux.grid5000.fr:39991,3674,10097
rmi://bordereau-37.bordeaux.grid5000.fr:59601,3624,9186
rmi://bordereau-44.bordeaux.grid5000.fr:37825,3739,10794
rmi://bordereau-51.bordeaux.grid5000.fr:59861,3808,12642
rmi://bordereau-3.bordeaux.grid5000.fr:54175,3609,9145
rmi://bordereau-52.bordeaux.grid5000.fr:46593,3596,9616
rmi://bordereau-42.bordeaux.grid5000.fr:51798,3618,9705
rmi://bordereau-69.bordeaux.grid5000.fr:55058,3739,10918
rmi://bordereau-64.bordeaux.grid5000.fr:48799,3570,7639
rmi://bordereau-43.bordeaux.grid5000.fr:42718,3653,8301
rmi://bordereau-5.bordeaux.grid5000.fr:40877,3621,8182
rmi://bordereau-70.bordeaux.grid5000.fr:36087,3585,8446
rmi://bordereau-81.bordeaux.grid5000.fr:58688,3642,10977
rmi://bordereau-77.bordeaux.grid5000.fr:57090,3657,9194
rmi://bordereau-36.bordeaux.grid5000.fr:39484,3582,8704
rmi://bordereau-58.bordeaux.grid5000.fr:44639,3701,10619
rmi://bordereau-61.bordeaux.grid5000.fr:45737,3680,11307
rmi://bordereau-6.bordeaux.grid5000.fr:49900,3662,10084
rmi://bordereau-48.bordeaux.grid5000.fr:36058,3625,8896
rmi://bordereau-39.bordeaux.grid5000.fr:51710,3675,10669
rmi://bordereau-74.bordeaux.grid5000.fr:35069,3667,10189
rmi://bordereau-56.bordeaux.grid5000.fr:58904,3669,9581
rmi://bordereau-63.bordeaux.grid5000.fr:57840,3685,10191
rmi://bordereau-54.bordeaux.grid5000.fr:50570,3703,12479
rmi://bordereau-65.bordeaux.grid5000.fr:49248,3580,9417
rmi://bordereau-75.bordeaux.grid5000.fr:38163,3632,8859
rmi://bordereau-72.bordeaux.grid5000.fr:42434,3629,8156
rmi://bordereau-59.bordeaux.grid5000.fr:46412,3625,9989
rmi://bordereau-73.bordeaux.grid5000.fr:43262,3665,10873
rmi://bordereau-55.bordeaux.grid5000.fr:38482,3591,8981
rmi://bordereau-35.bordeaux.grid5000.fr:58929,3597,8000
rmi://bordereau-68.bordeaux.grid5000.fr:37580,3556,8496
rmi://bordereau-45.bordeaux.grid5000.fr:33739,3644,9427
rmi://bordereau-78.bordeaux.grid5000.fr:54810,3566,8542
rmi://bordereau-53.bordeaux.grid5000.fr:42979,3479,6787
rmi://bordereau-47.bordeaux.grid5000.fr:60139,3524,7513
rmi://bordereau-66.bordeaux.grid5000.fr:34442,3704,10845
rmi://bordereau-82.bordeaux.grid5000.fr:40696,3616,8756
rmi://bordereau-62.bordeaux.grid5000.fr:38844,3714,10098
rmi://bordereau-67.bordeaux.grid5000.fr:59718,3675,9338
rmi://bordereau-33.bordeaux.grid5000.fr:49671,3754,11231
rmi://bordereau-85.bordeaux.grid5000.fr:40716,3517,8295
rmi://bordereau-9.bordeaux.grid5000.fr:46092,3701,10206
rmi://bordereau-76.bordeaux.grid5000.fr:35150,3528,7615
rmi://bordereau-84.bordeaux.grid5000.fr:41290,3656,9590
rmi://bordereau-93.bordeaux.grid5000.fr:33205,3669,9394
rmi://bordereau-89.bordeaux.grid5000.fr:54152,3595,9030
rmi://bordereau-60.bordeaux.grid5000.fr:52227,3596,9312
rmi://borderline-3.bordeaux.grid5000.fr:59781,3563,8969
rmi://bordereau-90.bordeaux.grid5000.fr:42627,3690,10756
rmi://bordereau-91.bordeaux.grid5000.fr:39100,3672,10589
rmi://bordereau-7.bordeaux.grid5000.fr:33382,3637,9468
rmi://borderline-2.bordeaux.grid5000.fr:36861,3649,10641
rmi://borderline-7.bordeaux.grid5000.fr:49987,3613,9251
rmi://bordereau-86.bordeaux.grid5000.fr:33148,3674,9385
rmi://borderline-6.bordeaux.grid5000.fr:53339,3588,8242
rmi://bordereau-87.bordeaux.grid5000.fr:40602,3656,9881
rmi://bordereau-83.bordeaux.grid5000.fr:55543,3585,9011
rmi://bordereau-88.bordeaux.grid5000.fr:57376,3571,8001
rmi://borderline-10.bordeaux.grid5000.fr:33654,3733,10542
rmi://borderline-9.bordeaux.grid5000.fr:60457,3726,11295
rmi://borderline-8.bordeaux.grid5000.fr:33234,3643,9261
rmi://bordereau-80.bordeaux.grid5000.fr:53817,3566,8919
rmi://bordereau-8.bordeaux.grid5000.fr:37426,3717,12012
rmi://borderline-1.bordeaux.grid5000.fr:35718,3644,10608
rmi://borderline-5.bordeaux.grid5000.fr:59111,3706,10665
rmi://bordereau-92.bordeaux.grid5000.fr:47776,3724,10280
rmi://borderline-4.bordeaux.grid5000.fr:49999,3674,10640
